Soil_Moisture_Day1,Soil_Moisture_Day2,Soil_Moisture_Day3,Soil_Moisture_Day4,Soil_Moisture_Day5,Soil_Moisture_Day6,Soil_Moisture_Day7,Ambient_Temperature_Day1,Ambient_Temperature_Day2,Ambient_Temperature_Day3,Ambient_Temperature_Day4,Ambient_Temperature_Day5,Ambient_Temperature_Day6,Ambient_Temperature_Day7,Humidity_Day1,Humidity_Day2,Humidity_Day3,Humidity_Day4,Humidity_Day5,Humidity_Day6,Humidity_Day7,Soil_Temperature_Day1,Soil_Temperature_Day2,Soil_Temperature_Day3,Soil_Temperature_Day4,Soil_Temperature_Day5,Soil_Temperature_Day6,Soil_Temperature_Day7,Chlorophyll_Content_Day1,Chlorophyll_Content_Day2,Chlorophyll_Content_Day3,Chlorophyll_Content_Day4,Chlorophyll_Content_Day5,Chlorophyll_Content_Day6,Chlorophyll_Content_Day7,Stress_Score_Day1,Stress_Score_Day2,Stress_Score_Day3,Stress_Score_Day4,Stress_Score_Day5,Stress_Score_Day6,Stress_Score_Day7,AnomalyDetected_Day1,AnomalyDetected_Day2,AnomalyDetected_Day3,AnomalyDetected_Day4,AnomalyDetected_Day5,AnomalyDetected_Day6,AnomalyDetected_Day7,PestRiskScore_Day1,PestRiskScore_Day2,PestRiskScore_Day3,PestRiskScore_Day4,PestRiskScore_Day5,PestRiskScore_Day6,PestRiskScore_Day7,Predicted_Plant_Health
23.8969860076904,24.7296848297119,22.9799938201904,24.0385208129883,25.4887580871582,23.4515914916992,23.986686706543,24.0907382965088,25.0080108642578,25.233678817749,25.6420040130615,25.7649803161621,25.477258682251,25.379280090332,56.0261039733887,54.7251167297363,54.9007110595703,53.1102180480957,54.9421806335449,55.7656936645508,55.0632095336914,19.3241577148438,19.5888404846191,19.5314865112305,19.704797744751,19.8173351287842,19.9748229980469,20.4376201629639,34.8719253540039,36.0623626708984,34.2591171264648,33.9387245178223,35.1257171630859,35.6649551391602,33.1712951660156,0.506008386611938,0.535784006118774,0.572205245494843,0.567855417728424,0.534459054470062,0.577958762645721,0.571243405342102,0,0,0,0,0,0,0,2.26320123672485,2.20728731155396,2.19017457962036,2.02611017227173,2.11109828948975,2.18687582015991,2.29829931259155,1
23.9102039337158,23.4537048339844,22.4002780914307,24.5009689331055,24.4874000549316,24.0860424041748,24.4921073913574,24.0120887756348,24.914436340332,25.0797252655029,25.9379653930664,25.6627388000488,25.8079700469971,25.5462074279785,54.345043182373,55.3257255554199,55.5137252807617,52.3672332763672,55.2219886779785,56.2875633239746,55.8651008605957,19.285306930542,19.4750003814697,19.5332622528076,19.640625,19.5247077941895,20.1957626342773,20.6511859893799,34.7666358947754,36.2444000244141,35.0444297790527,34.2826118469238,35.0278015136719,35.2087173461914,33.8532752990723,0.512177646160126,0.551817715167999,0.564307630062103,0.560003399848938,0.527776479721069,0.566882729530334,0.529681503772736,0,0,0,0,0,0,0,2.23590707778931,2.23484754562378,2.16151237487793,2.08737325668335,2.15645885467529,2.15327548980713,2.36521673202515,1
23.7784976959229,23.7181568145752,23.2152214050293,25.5666770935059,24.4765205383301,24.8623428344727,24.5786800384521,24.1062088012695,24.5155181884766,24.9611873626709,25.4590015411377,25.2318096160889,25.3310890197754,25.1478157043457,54.4555969238281,55.480541229248,55.4784393310547,53.1681022644043,55.9594078063965,56.9769897460938,55.4989242553711,19.1499462127686,19.3388862609863,19.4387168884277,19.4292945861816,19.7220802307129,20.1230144500732,20.4359474182129,34.171703338623,34.551586151123,34.8934707641602,34.1941223144531,35.0111656188965,34.7736320495605,32.8728675842285,0.509248793125153,0.521451771259308,0.535985350608826,0.515162765979767,0.494969367980957,0.520993530750275,0.521627366542816,0,0,0,0,0,0,0,2.21006464958191,2.17905330657959,2.1348729133606,2.10216379165649,2.16199040412903,2.11108303070068,2.32382440567017,1
24.6895160675049,25.885404586792,25.2826328277588,25.2025833129883,26.0769557952881,24.6627597808838,24.9238319396973,24.5879516601562,25.2855758666992,25.2958297729492,25.8934497833252,25.5480308532715,24.8191738128662,25.0236339569092,55.4846458435059,55.2467193603516,54.3929138183594,52.8697662353516,56.2719650268555,56.6033515930176,55.5852355957031,19.4650745391846,19.5027103424072,19.6782550811768,19.6912822723389,19.74072265625,20.2270431518555,20.4255084991455,35.5581970214844,36.0852661132812,34.1886901855469,33.8868560791016,33.8064422607422,34.8864059448242,33.1586494445801,0.504349410533905,0.507301568984985,0.555103003978729,0.555015385150909,0.487873464822769,0.540015637874603,0.535675466060638,0,0,0,0,0,0,0,2.20462274551392,2.17152333259583,2.13409948348999,2.07497549057007,2.14423322677612,2.24006175994873,2.30768775939941,1
25.187952041626,24.9525279998779,24.0439796447754,24.5306282043457,24.286319732666,24.5783252716064,24.4719142913818,24.5871868133545,25.3410053253174,25.4018383026123,25.6431331634521,25.1468086242676,25.0545310974121,24.9606285095215,55.468017578125,54.006477355957,54.4786376953125,54.3676872253418,57.5174293518066,57.6452102661133,55.7926025390625,19.6965389251709,19.5320510864258,19.5196628570557,19.7762126922607,20.4106960296631,20.3852844238281,20.520336151123,35.958797454834,35.2549324035645,33.7669944763184,34.0073394775391,34.6728782653809,34.4565887451172,32.394359588623,0.513203978538513,0.528896331787109,0.567976355552673,0.548743963241577,0.521307528018951,0.535628795623779,0.533333599567413,0,0,0,0,0,0,0,2.17134284973145,2.14728450775146,2.13881778717041,2.13027191162109,2.28427886962891,2.29583883285522,2.30509471893311,1
25.5230388641357,25.4448299407959,23.2462348937988,24.404182434082,24.2188110351562,24.8311443328857,25.1780643463135,24.7100276947021,24.6662216186523,25.3051204681396,25.0943050384521,23.9733333587646,24.1262817382812,24.2118816375732,54.9101524353027,53.7581100463867,54.6589813232422,55.5313377380371,57.4805793762207,56.4042282104492,54.9261474609375,20.0201206207275,19.9831409454346,19.8860607147217,20.5408554077148,20.825216293335,20.0886573791504,19.9902477264404,35.1124877929688,34.1753959655762,34.9697303771973,34.3443298339844,35.0092430114746,33.8160858154297,32.5115089416504,0.515494465827942,0.496579736471176,0.575296759605408,0.5251824259758,0.488508284091949,0.506099283695221,0.510180354118347,0,0,0,0,0,0,0,2.07582807540894,2.13101577758789,2.13088846206665,2.23774909973145,2.30985617637634,2.21677565574646,2.23925542831421,1
25.525785446167,23.9349117279053,22.6542625427246,25.2389526367188,24.0337181091309,24.8580551147461,25.3996257781982,24.1350517272949,23.9938526153564,24.4873046875,24.3877124786377,23.5986747741699,24.2139530181885,23.9146614074707,54.1649589538574,53.9867210388184,56.1336784362793,56.2040672302246,57.7056427001953,56.4599800109863,55.3735084533691,20.6093006134033,20.0234699249268,20.2151279449463,20.5265197753906,20.6402225494385,20.0207633972168,20.1168403625488,35.5538673400879,34.3665161132812,35.216724395752,33.7423210144043,35.6462020874023,33.2853469848633,33.2047157287598,0.498905748128891,0.51699286699295,0.543749332427979,0.489669024944305,0.480736017227173,0.489162743091583,0.466406732797623,0,0,0,0,0,0,0,2.09088087081909,2.2378363609314,2.22779512405396,2.21590089797974,2.25965738296509,2.18416738510132,2.18628311157227,1
25.7174396514893,25.274112701416,23.7817649841309,26.3340892791748,26.9990425109863,26.0740776062012,24.7592792510986,23.7353954315186,24.157039642334,24.2845020294189,24.5384292602539,23.9710178375244,23.7793426513672,24.0316734313965,56.5815658569336,55.328483581543,56.9017105102539,55.7428436279297,57.2946701049805,56.5172386169434,55.2406387329102,20.4685935974121,20.2073516845703,20.1492099761963,20.6143493652344,20.5374584197998,20.3255939483643,20.1510372161865,36.0384368896484,35.1032905578613,35.3278465270996,34.1151924133301,34.8014068603516,35.1248970031738,34.0987586975098,0.467335075139999,0.477573901414871,0.529455661773682,0.498853176832199,0.437958896160126,0.476765662431717,0.495673000812531,0,0,0,0,0,0,0,2.17999887466431,2.29719138145447,2.25454568862915,2.15659928321838,2.21403121948242,2.18851661682129,2.30748081207275,2
25.6826019287109,24.1328945159912,23.5465698242188,26.4027194976807,25.1118125915527,24.9301319122314,23.4805240631104,23.4746742248535,24.3354797363281,23.9414043426514,24.8188724517822,24.7111721038818,24.8864097595215,24.8139724731445,55.6371841430664,56.2363014221191,56.9356002807617,54.7806549072266,57.1536064147949,57.4054412841797,56.4319915771484,20.0003185272217,19.5576972961426,19.7590217590332,19.8735389709473,20.0456619262695,20.2660121917725,20.5090351104736,34.8625564575195,34.1481437683105,34.1302871704102,32.6470909118652,34.5733833312988,34.7467880249023,33.5658149719238,0.463683813810349,0.508524179458618,0.488576233386993,0.498175114393234,0.47398430109024,0.491820812225342,0.494645029306412,0,0,0,0,0,0,0,2.24792003631592,2.31228303909302,2.28597402572632,2.12180423736572,2.24724435806274,2.23617434501648,2.38978672027588,2
24.5046768188477,25.6607513427734,23.7316951751709,25.2601928710938,24.8578262329102,24.7029914855957,24.6660690307617,23.9139518737793,24.2110462188721,24.5545768737793,24.8776969909668,24.7141952514648,24.9050617218018,24.4197521209717,56.6741523742676,55.257640838623,56.469783782959,55.2968330383301,57.9684982299805,57.4996757507324,55.0643615722656,19.890495300293,19.5769729614258,19.5839920043945,20.1142406463623,20.5270404815674,20.5998573303223,20.3095035552979,35.2900390625,33.8326568603516,34.5032272338867,33.9696159362793,35.1733322143555,33.825756072998,32.2263679504395,0.488057285547256,0.488733768463135,0.508764803409576,0.503974795341492,0.473110169172287,0.490143924951553,0.504606246948242,0,0,0,0,0,0,0,2.18758153915405,2.17102432250977,2.23944473266602,2.09623050689697,2.27270865440369,2.24397611618042,2.18976449966431,2
25.1122016906738,24.798957824707,23.017635345459,25.1819839477539,23.9758758544922,25.388557434082,25.6227016448975,24.0380878448486,23.4650020599365,24.6481761932373,24.9843235015869,24.1664791107178,24.4861431121826,23.8447608947754,55.7110252380371,56.7730178833008,57.3744735717773,57.0451736450195,58.4347877502441,56.3598747253418,53.9109115600586,19.81591796875,19.6309509277344,20.0295829772949,20.7031345367432,20.7393417358398,20.067985534668,19.738037109375,33.6713066101074,32.7067184448242,35.2888679504395,33.7237281799316,34.8563766479492,33.7340354919434,33.9985771179199,0.49147167801857,0.475943893194199,0.50546395778656,0.493408799171448,0.476773738861084,0.462012737989426,0.474617540836334,0,0,0,0,0,0,0,2.15903377532959,2.24234008789062,2.31621742248535,2.2329740524292,2.25131869316101,2.07564306259155,2.07603311538696,2
24.4037742614746,24.0469169616699,24.8347511291504,27.0664100646973,26.0609359741211,24.8779983520508,24.7559680938721,23.1729564666748,23.8738422393799,24.0168914794922,23.9848728179932,23.7959747314453,24.4040374755859,24.1899185180664,57.8374862670898,55.8230438232422,58.2114295959473,56.5867538452148,57.0072631835938,56.5481376647949,55.4528198242188,20.342981338501,20.1598491668701,20.4532508850098,20.3306903839111,20.1081428527832,20.1425380706787,20.5579776763916,34.8387451171875,34.0950126647949,35.2682418823242,33.8322563171387,36.8339157104492,34.6662483215332,32.5765228271484,0.460844248533249,0.50152713060379,0.454747140407562,0.454658687114716,0.452794104814529,0.480284333229065,0.490496754646301,0,0,0,0,0,0,0,2.21167135238647,2.26369571685791,2.17491269111633,1.9749059677124,2.03961658477783,2.00883769989014,2.18862962722778,3
25.9786376953125,25.2721405029297,25.1211814880371,27.5935745239258,26.3389053344727,25.2841472625732,23.7174644470215,22.8020458221436,23.5655212402344,23.4921951293945,23.9363880157471,24.2431030273438,24.1586532592773,24.122859954834,57.5062789916992,56.572868347168,58.3141593933105,55.4632568359375,57.3180313110352,57.1858520507812,55.0599021911621,20.2757587432861,19.6134090423584,19.7385501861572,20.0089931488037,20.1323986053467,20.1553020477295,20.468713760376,35.570972442627,34.524097442627,34.8053245544434,33.2472190856934,36.0695762634277,34.9264602661133,33.384391784668,0.419241845607758,0.463888376951218,0.442141205072403,0.446746975183487,0.456763237714767,0.472947388887405,0.497729986906052,0,0,0,0,0,0,0,2.16675281524658,2.22875285148621,2.19011831283569,1.95472419261932,2.09849953651428,2.07591557502747,2.21252655982971,3
26.6869010925293,28.1067008972168,25.7395839691162,27.4258823394775,27.4819660186768,25.3563919067383,24.1811370849609,23.1429958343506,23.6110286712646,23.8377475738525,23.8932552337646,23.9654312133789,23.4440574645996,23.3961315155029,58.6255836486816,56.7847213745117,57.2735481262207,54.7683334350586,56.9019584655762,56.1508293151855,53.8363494873047,19.876277923584,19.7277069091797,19.6658153533936,20.2750968933105,20.0751895904541,20.1185474395752,20.0034561157227,35.3644218444824,34.3887519836426,35.2466278076172,34.3238334655762,35.462776184082,35.5016136169434,33.8358840942383,0.415160238742828,0.415982991456985,0.452646553516388,0.450596421957016,0.414272218942642,0.466111183166504,0.507943570613861,0,0,0,0,0,0,0,2.09476852416992,2.14146900177002,2.13040089607239,1.94439804553986,2.06213331222534,2.04129409790039,2.14038181304932,3
26.3185272216797,26.4763107299805,24.3432865142822,26.9672145843506,25.1406211853027,25.1586933135986,24.5987205505371,23.416353225708,23.1777648925781,23.5895156860352,23.8521137237549,23.7592334747314,24.4113216400146,23.4425449371338,57.4061088562012,57.6113967895508,57.6166915893555,55.1921691894531,57.5363616943359,56.165454864502,54.510425567627,19.5338382720947,19.5278167724609,19.624439239502,20.0000648498535,19.9637889862061,20.2010841369629,19.9012565612793,34.8207359313965,33.765796661377,36.7377090454102,35.6225509643555,36.4923782348633,35.1643218994141,35.1140022277832,0.451527714729309,0.444718509912491,0.456243544816971,0.453528970479965,0.450491458177567,0.46294903755188,0.475095808506012,0,0,0,0,0,0,0,2.05484962463379,2.0951771736145,2.15870904922485,2.01288366317749,2.10295510292053,1.99306440353394,2.09923219680786,2
26.8822803497314,26.3365650177002,25.0350933074951,26.7938251495361,26.4931240081787,25.2474021911621,24.440279006958,23.2344341278076,23.26145362854,23.6255073547363,23.9160251617432,23.5240173339844,23.7392349243164,23.4143733978271,57.2898826599121,57.5940856933594,56.8093643188477,55.3659133911133,56.5560760498047,54.938533782959,53.4522323608398,19.5396518707275,19.5768661499023,19.9824695587158,20.1532459259033,19.9401607513428,19.5686893463135,19.6554317474365,34.8916702270508,34.9743499755859,35.7843017578125,34.3074111938477,35.817253112793,36.282470703125,35.8784866333008,0.41526073217392,0.418027698993683,0.465595036745071,0.460194170475006,0.440967977046967,0.46869894862175,0.497291058301926,0,0,0,0,0,0,0,2.07562351226807,2.16308259963989,2.18037915229797,2.05332946777344,2.0129132270813,1.97179794311523,2.08008289337158,2
25.8700466156006,26.9287433624268,25.2318744659424,26.2079086303711,25.7778186798096,24.4964427947998,25.1036376953125,23.6127700805664,23.2785968780518,23.737735748291,23.7745475769043,23.2855033874512,23.5387725830078,23.0912761688232,56.8271293640137,56.9637413024902,55.7971725463867,54.4731140136719,54.9761962890625,53.5010719299316,53.7734680175781,19.6107597351074,20.0783519744873,20.5142822265625,20.4101028442383,19.4605045318604,19.3408279418945,19.4925003051758,34.3599472045898,34.9192657470703,36.3628578186035,35.0506019592285,36.4392204284668,36.2487525939941,36.8991203308105,0.453149020671844,0.434464156627655,0.47438633441925,0.465393960475922,0.446027666330338,0.490707457065582,0.473748564720154,0,0,0,0,0,0,0,2.04953551292419,2.1261134147644,2.13066458702087,1.96220457553864,1.87251603603363,1.88824355602264,1.93121409416199,2
25.6993217468262,25.8178939819336,23.7876796722412,25.5716495513916,25.6538639068604,24.3851070404053,22.9825000762939,23.0303478240967,23.4214859008789,23.6516342163086,23.9405345916748,23.9512462615967,23.4985504150391,23.5679874420166,57.3959655761719,56.515064239502,55.7401924133301,53.7497062683105,53.5419921875,53.2013816833496,53.9913749694824,19.6769561767578,20.0891895294189,20.1499252319336,20.4599895477295,19.2624645233154,19.0266208648682,19.506462097168,34.1380386352539,35.438045501709,36.3374977111816,34.6487464904785,36.8676414489746,37.9246368408203,38.4879150390625,0.431409478187561,0.46260392665863,0.508077502250671,0.500589787960052,0.483934640884399,0.515152990818024,0.511703491210938,0,0,0,0,0,0,0,2.14045429229736,2.21349763870239,2.17921495437622,1.86437702178955,1.8143697977066,1.84692549705505,2.00964093208313,2
25.3700828552246,25.1349620819092,21.6046371459961,25.0367012023926,24.9333000183105,23.9288902282715,22.9142761230469,23.2339859008789,23.2883682250977,23.8837013244629,23.8522148132324,23.5199718475342,23.4543647766113,23.3979549407959,55.9051856994629,55.9291954040527,54.5158576965332,51.9646148681641,52.5359802246094,52.1286697387695,54.2544631958008,19.7301464080811,20.1340885162354,19.9701099395752,20.3123188018799,19.1358757019043,18.8449592590332,19.236047744751,34.018123626709,36.6040344238281,37.994441986084,36.2597961425781,38.2475357055664,38.4784812927246,38.7037506103516,0.458510279655457,0.470348060131073,0.557728052139282,0.533365249633789,0.492976874113083,0.537948310375214,0.517694532871246,0,0,0,0,0,0,0,2.11586666107178,2.17213582992554,2.13021564483643,1.91411948204041,1.85936260223389,1.88384580612183,2.02862763404846,2
24.9495983123779,26.8772487640381,23.4086990356445,25.3961315155029,25.2506942749023,23.673641204834,23.5099487304688,23.5384750366211,23.9570388793945,24.098424911499,23.7336711883545,23.646276473999,23.5614185333252,23.8314914703369,56.0592002868652,53.7581329345703,53.1341361999512,51.1119995117188,52.7711448669434,54.1586151123047,53.6722602844238,19.4412136077881,19.731840133667,19.581563949585,19.3739490509033,18.8680553436279,18.985221862793,19.3251056671143,35.4428367614746,37.1534271240234,36.891487121582,36.3833045959473,38.4278106689453,38.0961303710938,34.9084434509277,0.471066147089005,0.477047830820084,0.509990990161896,0.508951723575592,0.474463909864426,0.507469058036804,0.540706157684326,0,0,0,0,0,0,0,2.05608820915222,2.01175737380981,2.00511455535889,1.76761257648468,1.88112056255341,1.98608326911926,2.00715041160583,2
