Soil_Moisture_Day1,Soil_Moisture_Day2,Soil_Moisture_Day3,Soil_Moisture_Day4,Soil_Moisture_Day5,Soil_Moisture_Day6,Soil_Moisture_Day7,Ambient_Temperature_Day1,Ambient_Temperature_Day2,Ambient_Temperature_Day3,Ambient_Temperature_Day4,Ambient_Temperature_Day5,Ambient_Temperature_Day6,Ambient_Temperature_Day7,Humidity_Day1,Humidity_Day2,Humidity_Day3,Humidity_Day4,Humidity_Day5,Humidity_Day6,Humidity_Day7,Soil_Temperature_Day1,Soil_Temperature_Day2,Soil_Temperature_Day3,Soil_Temperature_Day4,Soil_Temperature_Day5,Soil_Temperature_Day6,Soil_Temperature_Day7,Chlorophyll_Content_Day1,Chlorophyll_Content_Day2,Chlorophyll_Content_Day3,Chlorophyll_Content_Day4,Chlorophyll_Content_Day5,Chlorophyll_Content_Day6,Chlorophyll_Content_Day7,Stress_Score_Day1,Stress_Score_Day2,Stress_Score_Day3,Stress_Score_Day4,Stress_Score_Day5,Stress_Score_Day6,Stress_Score_Day7,Predicted_Plant_Health
23.2237701416016,21.7844257354736,20.0094833374023,21.1151542663574,24.1082191467285,25.2913417816162,24.7053203582764,23.8066101074219,24.226282119751,24.4102802276611,25.2803573608398,24.9039249420166,24.8267936706543,24.5148296356201,53.2549781799316,54.6321830749512,53.1583824157715,53.8386650085449,54.6843605041504,54.2732467651367,54.0563659667969,18.9924945831299,19.6225547790527,19.7300243377686,20.1863899230957,19.8785743713379,19.6455345153809,19.8618087768555,34.4194793701172,33.9609069824219,35.5042343139648,35.1471405029297,37.0131759643555,34.7681350708008,35.1331024169922,0.532910883426666,0.573387980461121,0.602823138237,0.571423232555389,0.508462071418762,0.518291115760803,0.519255518913269,Healthy
22.8404560089111,21.8443508148193,21.1165981292725,21.4293479919434,24.3525810241699,23.9545307159424,24.752233505249,23.9982624053955,25.0203914642334,24.6403293609619,25.1715145111084,25.2768421173096,25.2011032104492,24.8198757171631,53.5393714904785,54.010139465332,52.5927810668945,53.2863121032715,53.7082633972168,53.7307395935059,54.0883941650391,19.0299491882324,19.8760471343994,19.7474746704102,20.3910675048828,20.0253963470459,19.8834686279297,20.3809471130371,35.1004600524902,34.4663963317871,34.6145515441895,33.9206123352051,35.506275177002,34.6902046203613,33.3236083984375,0.53145956993103,0.587499737739563,0.58679074048996,0.582444787025452,0.536931753158569,0.542325437068939,0.527136206626892,Healthy
23.773401260376,21.515266418457,21.6452255249023,21.3298835754395,25.0978488922119,25.2932777404785,25.3651332855225,24.2186012268066,25.229024887085,24.5141582489014,25.4987945556641,25.2965888977051,25.4468803405762,25.054292678833,53.065975189209,54.0633659362793,53.0169143676758,53.2215461730957,54.2717361450195,54.1885528564453,54.6554069519043,18.901403427124,19.7315082550049,19.7714862823486,20.1340160369873,19.764461517334,20.2038593292236,20.5337448120117,35.494815826416,35.1861419677734,35.2189559936523,34.1961441040039,35.5263175964355,34.8506011962891,33.9247055053711,0.531875193119049,0.595632910728455,0.578385233879089,0.585052967071533,0.514083385467529,0.523791551589966,0.518001794815063,Healthy
23.5975151062012,22.0907764434814,22.5410537719727,23.1189994812012,25.4132461547852,26.4363861083984,25.4222068786621,24.3394584655762,25.0773277282715,24.4954719543457,25.3304538726807,24.9996776580811,25.0747566223145,24.6350498199463,53.5987548828125,54.0769500732422,53.282398223877,53.9982414245605,55.0605239868164,55.1844787597656,54.339973449707,18.8336791992188,19.5089015960693,19.7656764984131,19.7800712585449,19.6886920928955,20.0800170898438,20.1915149688721,35.3205795288086,33.7332496643066,35.3647842407227,33.6719932556152,35.2320327758789,33.9928245544434,33.0466499328613,0.52765017747879,0.57142961025238,0.562868177890778,0.536555647850037,0.473915696144104,0.494453579187393,0.500455021858215,Healthy
24.9162445068359,23.6833629608154,24.2965965270996,23.3292598724365,26.2606716156006,25.5403804779053,25.8544616699219,24.6265106201172,25.5659580230713,25.1302280426025,25.6424331665039,25.3972568511963,25.1042060852051,24.2632694244385,53.4916763305664,54.0161285400391,52.5670928955078,54.1923980712891,55.2783012390137,54.4941215515137,54.5857734680176,19.1669406890869,19.5584163665771,19.8953742980957,20.0468635559082,19.629264831543,20.030517578125,20.3664112091064,36.4561958312988,35.7248916625977,34.9304084777832,33.546459197998,34.4502639770508,33.2875900268555,33.7859039306641,0.531175136566162,0.592860639095306,0.548246502876282,0.552391946315765,0.47958841919899,0.519282281398773,0.481232941150665,Healthy
24.5791835784912,23.339485168457,23.3111209869385,23.4814739227295,25.0937271118164,26.2024631500244,25.6737766265869,24.7810401916504,25.5135936737061,25.031364440918,25.2668533325195,24.8908672332764,25.070384979248,24.2620239257812,53.0523986816406,54.0882873535156,53.4420585632324,55.1406059265137,56.7939567565918,55.9999465942383,55.0868988037109,19.36549949646,19.7824821472168,19.7733154296875,20.1390609741211,20.2010612487793,20.2792739868164,20.6223545074463,36.2551345825195,34.971794128418,34.2783355712891,33.0593414306641,34.886157989502,33.7548637390137,33.1962623596191,0.540244340896606,0.580785989761353,0.557081460952759,0.556551396846771,0.49694412946701,0.523758769035339,0.487228810787201,Healthy
24.2086277008057,23.9058895111084,22.8470363616943,23.938289642334,25.6674690246582,26.6367588043213,25.9558429718018,24.6887607574463,24.8315677642822,24.8258609771729,24.8749771118164,24.1079254150391,24.2757339477539,23.7375049591064,53.4628410339355,54.2185173034668,54.1390495300293,56.3228034973145,56.7358627319336,55.9464950561523,54.3168983459473,19.5719089508057,19.7776336669922,20.1997814178467,20.2765064239502,20.2347965240479,19.9126052856445,20.1882781982422,36.027946472168,34.3508758544922,35.3040466308594,34.188720703125,35.3107299804688,33.2680282592773,33.780158996582,0.538515686988831,0.559367179870605,0.557281970977783,0.498932123184204,0.444349259138107,0.491427451372147,0.461088478565216,Moderate Stress
24.4355926513672,23.9077758789062,23.2508163452148,24.5103740692139,26.0228519439697,26.7004737854004,25.961799621582,24.4511680603027,24.3499336242676,24.7039470672607,24.4060935974121,23.7811622619629,23.9791488647461,23.1831760406494,54.090763092041,54.6678466796875,55.0172080993652,57.039176940918,57.6272964477539,56.2298431396484,54.3478317260742,19.9539909362793,19.704402923584,19.9721050262451,20.3295345306396,20.3466835021973,19.8464164733887,19.9449977874756,36.7314224243164,35.4119873046875,35.59033203125,34.4367904663086,35.8601226806641,33.229736328125,34.2303428649902,0.516946256160736,0.548524022102356,0.539115488529205,0.474831968545914,0.432149589061737,0.468911617994308,0.446667850017548,Moderate Stress
25.2517108917236,24.3331069946289,24.0315933227539,25.0635013580322,27.7357025146484,27.0836486816406,25.4973773956299,24.1589775085449,23.9074668884277,24.1665916442871,24.0291862487793,23.460298538208,23.6705360412598,22.9638900756836,55.2806777954102,55.5567932128906,56.484748840332,57.4115028381348,56.8823890686035,55.8849639892578,54.111759185791,19.490442276001,19.5787773132324,19.7216777801514,20.250171661377,20.1630516052246,20.1242485046387,20.0548725128174,36.8569946289062,35.6541900634766,35.8256378173828,34.5838394165039,35.151294708252,34.5758438110352,35.0343894958496,0.483837455511093,0.51993453502655,0.508699536323547,0.450311660766602,0.409582734107971,0.442496716976166,0.450542271137238,Moderate Stress
25.2516918182373,24.4109592437744,24.3989849090576,25.0730171203613,26.3492736816406,26.0525341033936,24.1310291290283,23.8530521392822,24.0525856018066,23.542688369751,24.0792255401611,23.4535350799561,23.8266582489014,23.2371444702148,55.1031951904297,57.0233955383301,56.9602279663086,56.3284759521484,56.3896522521973,56.0023956298828,54.7949104309082,19.0099849700928,19.2737045288086,19.2769184112549,20.0810871124268,20.2872676849365,20.4474468231201,20.5197200775146,35.0737075805664,34.0601196289062,34.4997749328613,33.2875442504883,35.381290435791,35.0287742614746,33.6239585876465,0.456777006387711,0.494885504245758,0.484029561281204,0.469358444213867,0.439054250717163,0.458436131477356,0.477040618658066,Moderate Stress
24.2177619934082,25.13010597229,23.70849609375,24.9108009338379,25.2915573120117,24.7436485290527,23.9857559204102,23.8719520568848,23.8630275726318,23.5547676086426,23.9685802459717,23.3309097290039,23.6108741760254,22.7018089294434,56.2959747314453,57.1700096130371,56.4462432861328,56.4075508117676,56.349681854248,56.2033538818359,54.3494987487793,19.141809463501,19.3197441101074,19.6289710998535,20.3716526031494,20.6071949005127,20.5296955108643,20.5700416564941,35.0819969177246,33.7013549804688,35.1576919555664,34.372673034668,36.2828369140625,34.1636962890625,33.7382202148438,0.479539930820465,0.500971913337708,0.500139653682709,0.462781399488449,0.440769195556641,0.468023061752319,0.463970124721527,Moderate Stress
24.0937252044678,25.0627002716064,23.3371353149414,24.7652225494385,24.9079666137695,25.5477104187012,24.3097877502441,23.8061943054199,23.0882167816162,23.3932819366455,23.8649272918701,22.8731651306152,23.0170211791992,22.1955738067627,56.2920455932617,57.5068397521973,56.009880065918,56.3294906616211,56.2139663696289,55.4147872924805,53.3188362121582,19.2118682861328,19.4335784912109,20.0505428314209,20.4749317169189,20.6381931304932,20.2075519561768,19.9754066467285,34.4714393615723,32.7331657409668,35.654899597168,34.7685317993164,36.2894134521484,34.2489814758301,35.0329437255859,0.479444593191147,0.486690282821655,0.500653386116028,0.445708215236664,0.415722489356995,0.445228815078735,0.455186784267426,High Stress
24.0763816833496,24.9935665130615,24.6679153442383,25.5492248535156,25.7664394378662,24.1946067810059,23.4511642456055,23.3984832763672,23.2644920349121,23.1952800750732,23.0618953704834,22.6646060943604,23.27490234375,22.6573257446289,57.613712310791,56.0643730163574,56.4716949462891,56.3030128479004,55.0237693786621,55.7359428405762,54.3715324401855,19.5411472320557,19.7021179199219,19.9284477233887,20.560661315918,20.4878349304199,20.2035808563232,20.4698696136475,35.500789642334,34.6316337585449,36.3075218200684,35.262451171875,36.1897583007812,34.4701995849609,33.4755325317383,0.461705893278122,0.495814085006714,0.478295654058456,0.428209334611893,0.428135335445404,0.462749600410461,0.458420127630234,High Stress
25.990795135498,25.6133575439453,24.3849868774414,25.7352237701416,25.2136001586914,24.6397686004639,22.7278099060059,23.0432300567627,22.9215278625488,22.9032154083252,22.8878726959229,22.5424861907959,23.0198001861572,22.5868701934814,56.6338729858398,56.3008308410645,56.2424125671387,55.6440162658691,55.1223106384277,55.1701736450195,53.7606658935547,19.524133682251,19.4700870513916,19.5277976989746,20.475456237793,20.5659255981445,20.2971706390381,20.431339263916,35.1078109741211,34.2244338989258,34.61181640625,33.8743476867676,35.9104499816895,34.0078392028809,33.9185943603516,0.417499244213104,0.467237055301666,0.461836099624634,0.425119787454605,0.433505147695541,0.4508116543293,0.485966384410858,High Stress
26.2755165100098,26.6021900177002,24.5996780395508,25.864408493042,25.6007766723633,24.2420253753662,23.1224422454834,22.9729270935059,22.6627712249756,22.5273399353027,22.7579517364502,22.2670669555664,22.4922733306885,21.8954734802246,56.841854095459,56.1961212158203,55.4204597473145,54.8279304504395,54.013614654541,54.099494934082,53.3666915893555,19.2202968597412,19.5060386657715,19.8344306945801,20.3793296813965,20.3519954681396,20.3400573730469,20.1820125579834,35.2367057800293,33.529239654541,35.0776481628418,34.6328582763672,35.6095123291016,33.7338027954102,34.9127769470215,0.420419245958328,0.463583707809448,0.468396186828613,0.412414848804474,0.407567918300629,0.455098062753677,0.470930755138397,Moderate Stress
25.3264007568359,25.9273986816406,23.5073776245117,25.0313415527344,24.1393451690674,24.1968650817871,23.3682899475098,22.9160289764404,22.3477745056152,22.051362991333,22.8902721405029,22.0210418701172,22.672435760498,21.8508434295654,56.1754112243652,57.346996307373,55.7119369506836,54.2390518188477,55.0127220153809,54.793212890625,54.167163848877,19.0036334991455,19.552225112915,19.7321491241455,20.1025009155273,20.3966102600098,20.5927219390869,19.9775466918945,34.3875846862793,33.0063133239746,36.0675163269043,35.9499473571777,37.0542411804199,34.7684173583984,35.3494834899902,0.443387508392334,0.465932130813599,0.475337743759155,0.446807593107224,0.419358909130096,0.476025432348251,0.47534042596817,Moderate Stress
25.9631042480469,25.8308410644531,23.3713531494141,24.7421417236328,25.0881080627441,24.0521697998047,23.0698680877686,22.6321067810059,22.107479095459,22.2910861968994,22.7191638946533,21.9456100463867,22.5442237854004,22.1303195953369,55.6032600402832,56.3989639282227,54.4977226257324,54.0652313232422,53.9441223144531,52.9959144592285,52.7974433898926,19.2032070159912,19.6658592224121,19.9715843200684,20.2975692749023,20.3229503631592,20.0478477478027,19.7350254058838,34.5085945129395,34.1308822631836,36.3237609863281,35.2591934204102,36.0353698730469,34.4560356140137,35.4076690673828,0.417052537202835,0.464701294898987,0.467569589614868,0.432130336761475,0.41775843501091,0.463011056184769,0.474188476800919,Moderate Stress
24.9529495239258,25.9333724975586,23.7452068328857,24.402286529541,24.275936126709,23.3503131866455,23.8554821014404,22.8005352020264,22.2799777984619,22.3896389007568,22.737606048584,22.1085014343262,22.3286972045898,21.5835037231445,55.1077880859375,55.8423271179199,52.8355140686035,53.0498847961426,52.8900451660156,52.3538398742676,52.7198791503906,19.3768272399902,19.8497409820557,20.4700107574463,20.591947555542,20.0404491424561,19.8424110412598,19.6316585540771,34.9097709655762,33.9898223876953,36.8777732849121,35.9716262817383,36.2050170898438,34.3383445739746,36.3721466064453,0.45760977268219,0.490447521209717,0.49097815155983,0.453043013811111,0.424317538738251,0.486660242080688,0.44743025302887,Moderate Stress
25.076717376709,24.5550651550293,22.5121650695801,23.120288848877,23.4158725738525,23.2089443206787,22.2972373962402,22.3271770477295,22.0682411193848,22.1668453216553,22.4946250915527,22.2941799163818,22.6438789367676,22.2299861907959,54.3735656738281,55.1064872741699,52.2030563354492,51.8577117919922,51.7904319763184,51.7091598510742,52.3163566589355,19.3717021942139,20.1208553314209,20.1819000244141,20.8981781005859,20.0301342010498,19.7596740722656,19.815185546875,34.2528228759766,33.8330116271973,36.3398551940918,35.3073921203613,36.1442832946777,36.167350769043,37.6206932067871,0.4430251121521,0.494457602500916,0.505733728408813,0.496493190526962,0.479050099849701,0.498777002096176,0.493131786584854,High Stress
24.5685329437256,23.7226524353027,20.523796081543,21.4213676452637,22.7056751251221,22.4294357299805,22.428316116333,22.1264095306396,21.9862747192383,22.1085205078125,22.89599609375,22.1866760253906,22.8221473693848,22.7275733947754,52.8082885742188,54.5450210571289,51.2586555480957,50.6216468811035,51.3205909729004,50.8149185180664,52.9746513366699,19.4530143737793,20.2290573120117,20.3963451385498,20.6700763702393,19.709508895874,19.5302810668945,19.4034080505371,33.9761581420898,34.764762878418,37.4645805358887,36.798454284668,37.6198463439941,36.3387870788574,38.1231269836426,0.462322771549225,0.517474234104156,0.543376684188843,0.531291365623474,0.492214947938919,0.52509868144989,0.503580272197723,High Stress
23.8959121704102,24.1662940979004,21.2433376312256,23.2167186737061,23.2716102600098,23.6185417175293,24.0651340484619,22.7306098937988,22.6361427307129,22.709867477417,23.0392951965332,22.8044528961182,23.1963119506836,23.3191528320312,52.9244232177734,53.4849395751953,50.7052383422852,50.5013961791992,51.8486938476562,51.8592185974121,52.8671836853027,19.424861907959,20.1944370269775,20.3156700134277,20.1093082427979,19.6890697479248,19.5528163909912,19.474193572998,35.1609230041504,34.6066360473633,36.5898170471191,35.4492454528809,36.4422760009766,35.3286094665527,34.6791076660156,0.465852171182632,0.505400657653809,0.543491184711456,0.518043220043182,0.490707844495773,0.512025892734528,0.504316031932831,High Stress
25.939640045166,24.376049041748,23.5609722137451,24.3120136260986,25.88258934021,24.7668151855469,25.1759185791016,22.9019241333008,23.0492134094238,23.1769771575928,22.8906326293945,23.346342086792,23.6068096160889,23.4459075927734,53.8676872253418,52.4230346679688,50.8141326904297,51.6422157287598,52.4827194213867,52.0046234130859,52.0994033813477,19.4849128723145,20.1782913208008,20.0856533050537,19.9832515716553,19.1879596710205,19.2501640319824,19.3510265350342,36.3263778686523,35.5376205444336,36.6238059997559,35.1890449523926,35.0745086669922,34.7270278930664,35.4638290405273,0.460382789373398,0.528084933757782,0.52493804693222,0.484140634536743,0.449835926294327,0.483277231454849,0.48223352432251,High Stress
26.1652183532715,23.4531192779541,23.7260437011719,24.1592998504639,24.2994689941406,25.3425636291504,25.0835437774658,22.8946533203125,23.3535194396973,23.0305690765381,23.2203960418701,23.486478805542,24.3390312194824,24.1883144378662,52.5756874084473,53.5373153686523,52.488899230957,52.4649848937988,55.236930847168,54.4368019104004,54.0296669006348,19.6825847625732,19.8820247650146,19.4272327423096,19.8500804901123,19.7568702697754,19.4202537536621,19.7962474822998,35.5508422851562,34.9898376464844,35.1151962280273,33.9080505371094,36.7104911804199,35.1225662231445,33.7485618591309,0.445964694023132,0.514848828315735,0.514622688293457,0.515808701515198,0.493299424648285,0.49182254076004,0.505925476551056,Healthy
24.2980365753174,23.6816558837891,22.9227180480957,23.4239654541016,23.8873195648193,25.4984531402588,26.2564659118652,23.5064067840576,23.450532913208,23.3829650878906,23.9065380096436,23.8119773864746,24.4143199920654,24.2594776153564,53.1492729187012,55.1040687561035,53.4691581726074,54.6754112243652,56.7966651916504,55.6717224121094,54.200813293457,19.5813674926758,19.9616088867188,19.9475555419922,19.9780540466309,20.1031112670898,19.4288558959961,19.7609672546387,34.7043685913086,33.2841720581055,35.443473815918,34.7806663513184,36.6707191467285,35.1183166503906,33.4353675842285,0.491107672452927,0.523594856262207,0.528789222240448,0.519589841365814,0.468253791332245,0.49989914894104,0.495948672294617,High Stress
24.5353622436523,24.4215469360352,22.1813735961914,21.7869472503662,24.630916595459,23.9962921142578,26.2221279144287,23.5258121490479,23.7923965454102,24.1272125244141,24.5669460296631,24.7263736724854,24.5034332275391,24.172269821167,53.489143371582,55.4516105651855,52.6146240234375,54.1748504638672,55.2165336608887,53.6322326660156,53.5765953063965,19.6919631958008,20.1001262664795,20.3076000213623,20.7020645141602,19.926887512207,19.4939441680908,19.9695892333984,35.6775436401367,35.5973091125488,35.7966003417969,35.8123016357422,36.3483085632324,34.9879570007324,35.775764465332,0.498987346887589,0.552969574928284,0.551594018936157,0.561459600925446,0.492284327745438,0.520154476165771,0.485432416200638,High Stress
25.3804531097412,24.3087997436523,23.6456546783447,24.6621437072754,26.0695819854736,26.6292934417725,27.5094108581543,23.9629192352295,24.3167953491211,24.2323436737061,24.0836124420166,24.4919929504395,24.6724834442139,24.7846298217773,54.3188591003418,54.666072845459,53.7010879516602,55.0153732299805,56.2823295593262,55.2745819091797,53.6422309875488,19.6347312927246,20.1250553131104,20.1205158233643,19.8481483459473,19.6871509552002,19.62624168396,19.9126567840576,36.5860824584961,35.3930816650391,35.6515045166016,34.7359390258789,35.3703193664551,34.3462028503418,32.9032402038574,0.475093513727188,0.520139694213867,0.535946607589722,0.504457175731659,0.460435003042221,0.470947623252869,0.47394934296608,High Stress
24.4855041503906,24.806884765625,23.510383605957,22.7380504608154,24.5487670898438,24.8054828643799,27.6858596801758,24.1983261108398,24.6707382202148,24.6134471893311,25.0410404205322,25.0447063446045,24.7542133331299,24.1957721710205,53.1528663635254,55.7463531494141,52.6327323913574,54.5030670166016,55.769401550293,54.5371170043945,54.0121078491211,19.7681255340576,20.0298957824707,20.4250736236572,20.5452861785889,19.9033832550049,19.5446758270264,20.1386947631836,36.0646820068359,35.2994956970215,35.5417327880859,35.4122200012207,35.8956108093262,34.0466918945312,34.5734024047852,0.520591855049133,0.558091700077057,0.555698931217194,0.566334307193756,0.488647013902664,0.512901902198792,0.453586846590042,High Stress
26.2680816650391,24.3748245239258,23.4440994262695,24.4005088806152,25.6319847106934,26.7786083221436,26.9035739898682,24.1730060577393,24.642578125,24.4529876708984,24.0178127288818,24.4740238189697,24.4544658660889,24.5215587615967,53.6751823425293,54.606861114502,52.6936454772949,54.5571060180664,55.603141784668,54.255298614502,52.7666397094727,19.5233936309814,20.3565406799316,19.9151477813721,19.8808898925781,19.5384788513184,19.5805034637451,19.7491550445557,35.5677719116211,33.8406829833984,34.8445205688477,34.1989402770996,34.0490417480469,33.7438545227051,33.775821685791,0.478582799434662,0.522573232650757,0.55399364233017,0.506531000137329,0.464469343423843,0.478238135576248,0.476995974779129,High Stress
